[BBR-LOG] T=15.956 s, Send=2.56 Mbps, Recv=221.85 Mbps, Total=224.40 Mbps, EstBW=0.54 Mbps, PacingRate=0.68 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.46 Mbps, RTT=56190 us, MinRTT=31678 us, CWND=9980 B, InFlight=122 B, Lost=0, State=PROBE_BW, Pkts=82/0, Bytes=11891/1031872, SendDelay=44262 us, AckDelay=94732 us
[BBR-LOG] T=15.990 s, Send=5.43 Mbps, Recv=40.12 Mbps, Total=45.55 Mbps, EstBW=0.54 Mbps, PacingRate=0.68 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.45 Mbps, RTT=56190 us, MinRTT=31678 us, CWND=9980 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=84/0, Bytes=23124/170752, SendDelay=60164 us, AckDelay=83512 us
[BBR-LOG] T=16.001 s, Send=2.19 Mbps, Recv=34.82 Mbps, Total=37.00 Mbps, EstBW=2.48 Mbps, PacingRate=3.10 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=2.48 Mbps, RTT=56190 us, MinRTT=31678 us, CWND=9980 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=13/0, Bytes=2866/45632, SendDelay=65557 us, AckDelay=44624 us
[BBR-LOG] T=16.013 s, Send=0.77 Mbps, Recv=29.97 Mbps, Total=30.75 Mbps, EstBW=2.99 Mbps, PacingRate=3.74 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=2.93 Mbps, RTT=56190 us, MinRTT=31678 us, CWND=9980 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=9/0, Bytes=1216/47104, SendDelay=77082 us, AckDelay=57191 us
[BBR-LOG] T=16.024 s, Send=0.86 Mbps, Recv=45.90 Mbps, Total=46.76 Mbps, EstBW=4.56 Mbps, PacingRate=5.70 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=4.52 Mbps, RTT=56190 us, MinRTT=31678 us, CWND=9980 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=11/0, Bytes=1105/58880, SendDelay=59601 us, AckDelay=33110 us
[BBR-LOG] T=16.035 s, Send=0.47 Mbps, Recv=41.12 Mbps, Total=41.59 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=4.02 Mbps, RTT=56190 us, MinRTT=31678 us, CWND=9980 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=8/0, Bytes=634/55936, SendDelay=32840 us, AckDelay=32078 us
[BBR-LOG] T=16.047 s, Send=0.34 Mbps, Recv=31.78 Mbps, Total=32.12 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=2.41 Mbps, RTT=56190 us, MinRTT=31678 us, CWND=9980 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=7/0, Bytes=523/48576, SendDelay=33666 us, AckDelay=33374 us
[BBR-LOG] T=16.058 s, Send=0.49 Mbps, Recv=50.18 Mbps, Total=50.68 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.89 Mbps, RTT=56190 us, MinRTT=31678 us, CWND=9980 B, InFlight=76 B, Lost=0, State=PROBE_BW, Pkts=10/0, Bytes=709/72128, SendDelay=33434 us, AckDelay=32400 us
[BBR-LOG] T=16.071 s, Send=0.51 Mbps, Recv=38.93 Mbps, Total=39.44 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.64 Mbps, RTT=56190 us, MinRTT=31678 us, CWND=9980 B, InFlight=76 B, Lost=0, State=PROBE_BW, Pkts=11/0, Bytes=787/60352, SendDelay=32485 us, AckDelay=32472 us
[BBR-LOG] T=16.226 s, Send=0.11 Mbps, Recv=1.52 Mbps, Total=1.63 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.29 Mbps, RTT=53269 us, MinRTT=31678 us, CWND=11468 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=10/0, Bytes=2121/29477, SendDelay=33611 us, AckDelay=152180 us
[BBR-LOG] T=19.891 s, Send=0.00 Mbps, Recv=0.01 Mbps, Total=0.01 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.00 Mbps, RTT=50667 us, MinRTT=31678 us, CWND=11510 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=1/0, Bytes=42/5888, SendDelay=3690900 us, AckDelay=3690534 us
[BBR-LOG] T=19.925 s, Send=0.03 Mbps, Recv=2.10 Mbps, Total=2.13 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.01 Mbps, RTT=48501 us, MinRTT=31678 us, CWND=11550 B, InFlight=40 B, Lost=0, State=PROBE_BW, Pkts=3/0, Bytes=109/8832, SendDelay=32708 us, AckDelay=33591 us
[BBR-LOG] T=19.942 s, Send=0.19 Mbps, Recv=394.18 Mbps, Total=394.37 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.02 Mbps, RTT=47174 us, MinRTT=31678 us, CWND=11590 B, InFlight=368 B, Lost=0, State=PROBE_BW, Pkts=10/0, Bytes=397/843456, SendDelay=35907 us, AckDelay=50712 us
[BBR-LOG] T=20.018 s, Send=0.50 Mbps, Recv=461.60 Mbps, Total=462.10 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.01 Mbps, RTT=52926 us, MinRTT=31678 us, CWND=11630 B, InFlight=4429 B, Lost=0, State=PROBE_BW, Pkts=120/0, Bytes=4743/4401280, SendDelay=33501 us, AckDelay=93356 us
[BBR-LOG] T=20.038 s, Send=0.26 Mbps, Recv=298.91 Mbps, Total=299.17 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.04 Mbps, RTT=75185 us, MinRTT=31678 us, CWND=11999 B, InFlight=4519 B, Lost=0, State=PROBE_BW, Pkts=17/0, Bytes=643/750720, SendDelay=48765 us, AckDelay=96360 us
[BBR-LOG] T=20.050 s, Send=0.06 Mbps, Recv=412.67 Mbps, Total=412.73 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.07 Mbps, RTT=82937 us, MinRTT=31678 us, CWND=12413 B, InFlight=4191 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=86/609408, SendDelay=55226 us, AckDelay=108183 us
[BBR-LOG] T=20.060 s, Send=0.06 Mbps, Recv=661.68 Mbps, Total=661.73 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.12 Mbps, RTT=90861 us, MinRTT=31678 us, CWND=13200 B, InFlight=3445 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=71/834624, SendDelay=73394 us, AckDelay=118279 us
[BBR-LOG] T=20.070 s, Send=0.07 Mbps, Recv=485.38 Mbps, Total=485.45 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.12 Mbps, RTT=91182 us, MinRTT=31678 us, CWND=13407 B, InFlight=3322 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=84/619712, SendDelay=84936 us, AckDelay=128488 us
[BBR-LOG] T=20.096 s, Send=2.70 Mbps, Recv=101.64 Mbps, Total=104.34 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.25 Mbps, RTT=89603 us, MinRTT=31678 us, CWND=15977 B, InFlight=813 B, Lost=0, State=PROBE_BW, Pkts=65/0, Bytes=8601/323840, SendDelay=99374 us, AckDelay=153885 us
[BBR-LOG] T=20.109 s, Send=5.75 Mbps, Recv=40.78 Mbps, Total=46.53 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.46 Mbps, RTT=86013 us, MinRTT=31678 us, CWND=16604 B, InFlight=186 B, Lost=0, State=PROBE_BW, Pkts=38/0, Bytes=9342/66240, SendDelay=89273 us, AckDelay=89075 us
[BBR-LOG] T=20.130 s, Send=5.02 Mbps, Recv=39.61 Mbps, Total=44.63 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.39 Mbps, RTT=83589 us, MinRTT=31678 us, CWND=16686 B, InFlight=104 B, Lost=0, State=PROBE_BW, Pkts=46/0, Bytes=13060/103040, SendDelay=98112 us, AckDelay=75498 us
[BBR-LOG] T=20.147 s, Send=4.85 Mbps, Recv=41.05 Mbps, Total=45.90 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.35 Mbps, RTT=83589 us, MinRTT=31678 us, CWND=16790 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=38/0, Bytes=10790/91264, SendDelay=95423 us, AckDelay=79963 us
[BBR-LOG] T=20.158 s, Send=1.11 Mbps, Recv=37.08 Mbps, Total=38.18 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=3.00 Mbps, RTT=83589 us, MinRTT=31678 us, CWND=16790 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=7/0, Bytes=1496/50048, SendDelay=77081 us, AckDelay=49414 us
[BBR-LOG] T=20.169 s, Send=0.34 Mbps, Recv=32.66 Mbps, Total=32.99 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=3.74 Mbps, RTT=83589 us, MinRTT=31678 us, CWND=16790 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=4/0, Bytes=474/45632, SendDelay=72478 us, AckDelay=39769 us
[BBR-LOG] T=20.181 s, Send=0.52 Mbps, Recv=48.79 Mbps, Total=49.30 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=4.00 Mbps, RTT=83589 us, MinRTT=31678 us, CWND=16790 B, InFlight=178 B, Lost=0, State=PROBE_BW, Pkts=10/0, Bytes=746/70656, SendDelay=83775 us, AckDelay=51355 us
[BBR-LOG] T=20.195 s, Send=0.24 Mbps, Recv=28.52 Mbps, Total=28.76 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=3.12 Mbps, RTT=83589 us, MinRTT=31678 us, CWND=16790 B, InFlight=178 B, Lost=0, State=PROBE_BW, Pkts=8/0, Bytes=420/50048, SendDelay=32678 us, AckDelay=38646 us
[BBR-LOG] T=20.206 s, Send=0.34 Mbps, Recv=48.35 Mbps, Total=48.69 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=1.77 Mbps, RTT=77197 us, MinRTT=31678 us, CWND=16884 B, InFlight=84 B, Lost=0, State=PROBE_BW, Pkts=8/0, Bytes=468/66240, SendDelay=34643 us, AckDelay=32533 us
[BBR-LOG] T=20.221 s, Send=0.31 Mbps, Recv=31.78 Mbps, Total=32.09 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.40 Mbps, RTT=77197 us, MinRTT=31678 us, CWND=16968 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=10/0, Bytes=602/61824, SendDelay=33497 us, AckDelay=32475 us
[BBR-LOG] T=20.234 s, Send=0.43 Mbps, Recv=47.22 Mbps, Total=47.65 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.36 Mbps, RTT=77197 us, MinRTT=31678 us, CWND=16968 B, InFlight=266 B, Lost=0, State=PROBE_BW, Pkts=11/0, Bytes=675/73600, SendDelay=32676 us, AckDelay=31865 us
[BBR-LOG] T=20.246 s, Send=0.38 Mbps, Recv=48.51 Mbps, Total=48.89 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.32 Mbps, RTT=77197 us, MinRTT=31678 us, CWND=16968 B, InFlight=266 B, Lost=0, State=PROBE_BW, Pkts=9/0, Bytes=561/72128, SendDelay=32103 us, AckDelay=32752 us
[BBR-LOG] T=20.259 s, Send=0.23 Mbps, Recv=35.26 Mbps, Total=35.49 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.35 Mbps, RTT=66700 us, MinRTT=31678 us, CWND=17234 B, InFlight=138 B, Lost=0, State=PROBE_BW, Pkts=6/0, Bytes=370/57408, SendDelay=31945 us, AckDelay=31885 us
[BBR-LOG] T=20.269 s, Send=0.34 Mbps, Recv=34.88 Mbps, Total=35.22 Mbps, EstBW=5.31 Mbps, PacingRate=6.63 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.35 Mbps, RTT=66700 us, MinRTT=31678 us, CWND=17234 B, InFlight=206 B, Lost=0, State=PROBE_BW, Pkts=7/0, Bytes=430/44160, SendDelay=33441 us, AckDelay=35048 us
[BBR-LOG] T=20.280 s, Send=0.55 Mbps, Recv=48.11 Mbps, Total=48.66 Mbps, EstBW=5.24 Mbps, PacingRate=6.55 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.34 Mbps, RTT=62387 us, MinRTT=31678 us, CWND=17302 B, InFlight=366 B, Lost=0, State=PROBE_BW, Pkts=11/0, Bytes=754/66240, SendDelay=31975 us, AckDelay=32254 us
[BBR-LOG] T=20.291 s, Send=0.29 Mbps, Recv=39.93 Mbps, Total=40.21 Mbps, EstBW=5.24 Mbps, PacingRate=6.55 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.31 Mbps, RTT=58596 us, MinRTT=31678 us, CWND=17372 B, InFlight=372 B, Lost=0, State=PROBE_BW, Pkts=6/0, Bytes=415/57408, SendDelay=31955 us, AckDelay=32645 us
[BBR-LOG] T=20.302 s, Send=0.45 Mbps, Recv=30.46 Mbps, Total=30.91 Mbps, EstBW=5.24 Mbps, PacingRate=6.55 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.30 Mbps, RTT=58596 us, MinRTT=31678 us, CWND=17440 B, InFlight=304 B, Lost=0, State=PROBE_BW, Pkts=9/0, Bytes=585/39744, SendDelay=33243 us, AckDelay=32957 us
[BBR-LOG] T=20.313 s, Send=0.43 Mbps, Recv=51.98 Mbps, Total=52.41 Mbps, EstBW=5.24 Mbps, PacingRate=6.55 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.36 Mbps, RTT=55279 us, MinRTT=31678 us, CWND=17668 B, InFlight=142 B, Lost=0, State=PROBE_BW, Pkts=10/0, Bytes=585/70656, SendDelay=32440 us, AckDelay=34482 us
[BBR-LOG] T=20.324 s, Send=0.33 Mbps, Recv=41.24 Mbps, Total=41.57 Mbps, EstBW=5.24 Mbps, PacingRate=6.55 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.39 Mbps, RTT=55279 us, MinRTT=31678 us, CWND=17744 B, InFlight=196 B, Lost=0, State=PROBE_BW, Pkts=8/0, Bytes=476/58880, SendDelay=32704 us, AckDelay=32729 us
[BBR-LOG] T=20.589 s, Send=0.01 Mbps, Recv=0.80 Mbps, Total=0.82 Mbps, EstBW=5.24 Mbps, PacingRate=6.55 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.10 Mbps, RTT=52459 us, MinRTT=31678 us, CWND=18048 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=7/0, Bytes=423/26533, SendDelay=31981 us, AckDelay=265110 us
[BBR-LOG] T=22.278 s, Send=0.00 Mbps, Recv=0.01 Mbps, Total=0.01 Mbps, EstBW=5.24 Mbps, PacingRate=5.24 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.00 Mbps, RTT=49965 us, MinRTT=32511 us, CWND=5648 B, InFlight=0 B, Lost=0, State=PROBE_RTT, Pkts=1/0, Bytes=42/2944, SendDelay=1715118 us, AckDelay=1714906 us
[BBR-LOG] T=23.515 s, Send=0.01 Mbps, Recv=0.13 Mbps, Total=0.15 Mbps, EstBW=5.24 Mbps, PacingRate=5.24 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.00 Mbps, RTT=47781 us, MinRTT=32497 us, CWND=19944 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=14/0, Bytes=2044/20608, SendDelay=58850 us, AckDelay=1236557 us
[BBR-LOG] T=23.542 s, Send=0.02 Mbps, Recv=1.31 Mbps, Total=1.33 Mbps, EstBW=5.24 Mbps, PacingRate=5.24 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.01 Mbps, RTT=47781 us, MinRTT=32497 us, CWND=19944 B, InFlight=40 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=69/4416, SendDelay=1263108 us, AckDelay=1263547 us
[BBR-LOG] T=23.581 s, Send=0.02 Mbps, Recv=3.32 Mbps, Total=3.34 Mbps, EstBW=5.24 Mbps, PacingRate=5.24 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.01 Mbps, RTT=45914 us, MinRTT=32497 us, CWND=19984 B, InFlight=80 B, Lost=0, State=PROBE_BW, Pkts=3/0, Bytes=109/16192, SendDelay=32876 us, AckDelay=33025 us
[BBR-LOG] T=23.616 s, Send=0.05 Mbps, Recv=5.73 Mbps, Total=5.78 Mbps, EstBW=5.24 Mbps, PacingRate=6.55 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.03 Mbps, RTT=42727 us, MinRTT=32232 us, CWND=20064 B, InFlight=82 B, Lost=0, State=PROBE_BW, Pkts=7/0, Bytes=230/25024, SendDelay=33263 us, AckDelay=34950 us
[BBR-LOG] T=23.649 s, Send=0.07 Mbps, Recv=12.14 Mbps, Total=12.21 Mbps, EstBW=0.43 Mbps, PacingRate=0.54 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.03 Mbps, RTT=39474 us, MinRTT=32232 us, CWND=8413 B, InFlight=202 B, Lost=0, State=PROBE_BW, Pkts=7/0, Bytes=282/50048, SendDelay=59694 us, AckDelay=65199 us
[BBR-LOG] T=23.683 s, Send=0.07 Mbps, Recv=12.12 Mbps, Total=12.19 Mbps, EstBW=0.43 Mbps, PacingRate=0.54 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.06 Mbps, RTT=37192 us, MinRTT=32171 us, CWND=7926 B, InFlight=120 B, Lost=0, State=PROBE_BW, Pkts=9/0, Bytes=298/51520, SendDelay=32720 us, AckDelay=34013 us
[BBR-LOG] T=23.716 s, Send=0.08 Mbps, Recv=36.77 Mbps, Total=36.85 Mbps, EstBW=0.43 Mbps, PacingRate=0.54 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.05 Mbps, RTT=35966 us, MinRTT=32171 us, CWND=7926 B, InFlight=244 B, Lost=0, State=PROBE_BW, Pkts=9/0, Bytes=345/151616, SendDelay=32970 us, AckDelay=32992 us
[BBR-LOG] T=23.749 s, Send=0.08 Mbps, Recv=69.30 Mbps, Total=69.39 Mbps, EstBW=0.43 Mbps, PacingRate=0.54 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.07 Mbps, RTT=35561 us, MinRTT=32171 us, CWND=7926 B, InFlight=123 B, Lost=0, State=PROBE_BW, Pkts=10/0, Bytes=346/287040, SendDelay=32659 us, AckDelay=33133 us
[BBR-LOG] T=23.784 s, Send=0.16 Mbps, Recv=133.05 Mbps, Total=133.21 Mbps, EstBW=0.10 Mbps, PacingRate=0.13 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.07 Mbps, RTT=34715 us, MinRTT=32171 us, CWND=5648 B, InFlight=537 B, Lost=0, State=PROBE_BW, Pkts=18/0, Bytes=713/577024, SendDelay=33715 us, AckDelay=33273 us
[BBR-LOG] T=23.796 s, Send=0.35 Mbps, Recv=178.29 Mbps, Total=178.65 Mbps, EstBW=0.10 Mbps, PacingRate=0.13 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.10 Mbps, RTT=34420 us, MinRTT=32171 us, CWND=5648 B, InFlight=621 B, Lost=0, State=PROBE_BW, Pkts=14/0, Bytes=538/272320, SendDelay=34514 us, AckDelay=37082 us
[BBR-LOG] T=23.808 s, Send=0.31 Mbps, Recv=378.96 Mbps, Total=379.27 Mbps, EstBW=0.12 Mbps, PacingRate=0.15 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.12 Mbps, RTT=35612 us, MinRTT=32171 us, CWND=5648 B, InFlight=744 B, Lost=0, State=PROBE_BW, Pkts=12/0, Bytes=454/552000, SendDelay=40437 us, AckDelay=48774 us
[BBR-LOG] T=23.818 s, Send=0.20 Mbps, Recv=170.10 Mbps, Total=170.29 Mbps, EstBW=0.18 Mbps, PacingRate=0.23 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.16 Mbps, RTT=35295 us, MinRTT=32171 us, CWND=5773 B, InFlight=824 B, Lost=0, State=PROBE_BW, Pkts=7/0, Bytes=265/229632, SendDelay=33362 us, AckDelay=34668 us
[BBR-LOG] T=23.830 s, Send=0.44 Mbps, Recv=287.24 Mbps, Total=287.69 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.18 Mbps, RTT=34569 us, MinRTT=32171 us, CWND=6060 B, InFlight=1029 B, Lost=0, State=PROBE_BW, Pkts=17/0, Bytes=657/425408, SendDelay=34257 us, AckDelay=37475 us
[BBR-LOG] T=23.841 s, Send=0.49 Mbps, Recv=385.16 Mbps, Total=385.65 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.17 Mbps, RTT=35803 us, MinRTT=32171 us, CWND=6060 B, InFlight=1404 B, Lost=0, State=PROBE_BW, Pkts=17/0, Bytes=661/515200, SendDelay=37404 us, AckDelay=39696 us
[BBR-LOG] T=23.851 s, Send=0.47 Mbps, Recv=427.55 Mbps, Total=428.02 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.18 Mbps, RTT=37699 us, MinRTT=32171 us, CWND=6060 B, InFlight=1734 B, Lost=0, State=PROBE_BW, Pkts=16/0, Bytes=607/550528, SendDelay=41029 us, AckDelay=47595 us
[BBR-LOG] T=23.862 s, Send=0.59 Mbps, Recv=509.00 Mbps, Total=509.59 Mbps, EstBW=0.25 Mbps, PacingRate=0.32 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.25 Mbps, RTT=38454 us, MinRTT=32171 us, CWND=6307 B, InFlight=1898 B, Lost=0, State=PROBE_BW, Pkts=22/0, Bytes=791/684480, SendDelay=34743 us, AckDelay=39077 us
[BBR-LOG] T=23.873 s, Send=0.34 Mbps, Recv=487.08 Mbps, Total=487.41 Mbps, EstBW=0.31 Mbps, PacingRate=0.38 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.30 Mbps, RTT=38964 us, MinRTT=32171 us, CWND=6965 B, InFlight=1615 B, Lost=0, State=PROBE_BW, Pkts=12/0, Bytes=467/674176, SendDelay=33694 us, AckDelay=42834 us
[BBR-LOG] T=23.887 s, Send=0.50 Mbps, Recv=516.82 Mbps, Total=517.32 Mbps, EstBW=0.32 Mbps, PacingRate=0.40 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.30 Mbps, RTT=41134 us, MinRTT=32171 us, CWND=7076 B, InFlight=1953 B, Lost=0, State=PROBE_BW, Pkts=23/0, Bytes=886/912640, SendDelay=40072 us, AckDelay=51252 us
[BBR-LOG] T=23.900 s, Send=0.68 Mbps, Recv=477.14 Mbps, Total=477.81 Mbps, EstBW=0.36 Mbps, PacingRate=0.45 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.33 Mbps, RTT=43465 us, MinRTT=32171 us, CWND=7409 B, InFlight=2535 B, Lost=0, State=PROBE_BW, Pkts=26/0, Bytes=1047/737472, SendDelay=43867 us, AckDelay=56358 us
[BBR-LOG] T=23.912 s, Send=0.57 Mbps, Recv=410.79 Mbps, Total=411.36 Mbps, EstBW=0.36 Mbps, PacingRate=0.45 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.30 Mbps, RTT=46446 us, MinRTT=32171 us, CWND=7432 B, InFlight=2998 B, Lost=0, State=PROBE_BW, Pkts=23/0, Bytes=886/635904, SendDelay=44171 us, AckDelay=56758 us
[BBR-LOG] T=23.923 s, Send=0.36 Mbps, Recv=472.47 Mbps, Total=472.82 Mbps, EstBW=0.36 Mbps, PacingRate=0.45 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.34 Mbps, RTT=50438 us, MinRTT=32171 us, CWND=7478 B, InFlight=2875 B, Lost=0, State=PROBE_BW, Pkts=13/0, Bytes=473/624128, SendDelay=39806 us, AckDelay=59391 us
[BBR-LOG] T=23.936 s, Send=0.50 Mbps, Recv=496.17 Mbps, Total=496.67 Mbps, EstBW=0.36 Mbps, PacingRate=0.45 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.30 Mbps, RTT=57610 us, MinRTT=32171 us, CWND=7478 B, InFlight=3207 B, Lost=0, State=PROBE_BW, Pkts=23/0, Bytes=852/846400, SendDelay=41135 us, AckDelay=68315 us
[BBR-LOG] T=23.956 s, Send=1.60 Mbps, Recv=77.94 Mbps, Total=79.54 Mbps, EstBW=0.36 Mbps, PacingRate=0.45 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.30 Mbps, RTT=58787 us, MinRTT=32171 us, CWND=7478 B, InFlight=2701 B, Lost=0, State=PROBE_BW, Pkts=50/0, Bytes=3928/191360, SendDelay=42386 us, AckDelay=85713 us
[BBR-LOG] T=23.969 s, Send=3.25 Mbps, Recv=40.05 Mbps, Total=43.30 Mbps, EstBW=0.36 Mbps, PacingRate=0.45 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.32 Mbps, RTT=62871 us, MinRTT=32171 us, CWND=7893 B, InFlight=1914 B, Lost=0, State=PROBE_BW, Pkts=33/0, Bytes=5373/66240, SendDelay=46294 us, AckDelay=75959 us
[BBR-LOG] T=23.984 s, Send=4.40 Mbps, Recv=40.07 Mbps, Total=44.47 Mbps, EstBW=0.40 Mbps, PacingRate=0.51 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.39 Mbps, RTT=64355 us, MinRTT=32171 us, CWND=8336 B, InFlight=1037 B, Lost=0, State=PROBE_BW, Pkts=36/0, Bytes=8406/76544, SendDelay=53015 us, AckDelay=80945 us
